fips,PST045213,PST045212,PST040210,PST120213,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715212,POP645212,POP815212,EDU635212,EDU685212,VET605212,LFE305212,HSG010212,HSG445212,HSG096212,HSG495212,HSD410212,HSD310212,INC910212,INC110212,PVY020212,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
19195,0,7519,7598,0,-1.0,7598,5.1,22.1,19.1,50.4,98.0,0.5,0.3,0.4,0.0,0.9,2.3,96.0,90.6,0.9,2.6,90.0,16.5,715,20.3,3532,79.7,8.1,98300,3207,2.33,28854,50603,12.6,171,1700,-2.0,577,432,0.0,0.0,0.0,0.0,0.0,28.2,248922,0,28655,3759,4736,0,400.12,19.0
19197,0,12991,13229,0,-1.8,13229,6.0,23.2,21.2,50.0,97.5,0.6,0.4,0.4,0.1,1.1,9.4,88.6,89.1,4.5,8.7,88.0,15.0,1037,15.3,6502,76.1,13.3,74200,5487,2.36,24828,45713,10.7,397,4195,1.7,854,1529,0.0,0.0,0.0,0.0,0.0,20.1,863324,291061,100154,7681,7591,6,580.42,22.8
20000,2893957,2885398,2853116,1.4,1.1,2853118,7.0,25.1,13.7,50.3,87.2,6.2,1.2,2.6,0.1,2.7,11.0,77.5,83.0,6.5,10.9,89.7,30.0,218511,18.9,1238719,68.2,17.6,127400,1109391,2.50,26845,51273,13.2,73598,1113423,-1.2,186495,237040,2.4,0.9,2.0,0.0,2.4,27.5,76751828,45863865,34538332,12444,4192347,6252,81758.72,34.9
20001,0,13319,13371,0,-0.4,13371,6.2,23.5,18.3,51.1,93.8,2.2,0.9,0.5,0.0,2.6,3.0,91.4,85.8,0.9,1.1,88.4,17.4,1194,16.1,6250,76.7,8.9,63400,5577,2.33,20521,39714,17.2,377,4697,6.2,926,926,0.0,0.0,0.0,0.0,0.0,28.4,434704,37176,121694,9077,12409,15,500.30,26.7
20003,0,7917,8102,0,-2.3,8102,6.9,25.2,20.2,50.4,96.6,0.6,0.7,0.6,0.0,1.5,1.7,95.0,86.0,0.3,4.1,88.4,17.6,711,25.6,3709,79.8,5.5,87300,3280,2.42,21757,43060,15.3,211,1510,-5.3,624,1003,0.0,0.0,0.0,0.0,0.0,15.3,0,53525,87242,11102,5600,10,579.65,14.0
20005,0,16813,16924,0,-0.7,16924,6.5,23.7,15.8,51.3,91.2,5.2,0.6,0.5,0.1,2.4,2.6,89.0,86.5,0.6,1.8,89.7,21.2,1208,19.2,6964,73.3,13.8,87800,6063,2.58,21952,45666,15.0,360,5724,0.7,829,1186,0.0,0.0,0.0,0.0,0.0,38.3,0,0,130130,7912,14931,5,431.17,39.3
20007,0,4861,4861,0,0.0,4861,6.3,21.9,20.8,49.1,96.7,0.7,0.7,0.5,0.0,1.5,2.7,94.4,88.3,0.1,2.0,92.8,19.9,450,13.6,2754,75.1,7.9,58000,2251,2.15,25276,43048,9.3,217,1340,-8.7,450,843,0.0,0.0,0.0,0.0,3.3,37.2,0,35570,70317,14910,2727,1,1134.07,4.3
20009,0,27557,27674,0,-0.4,27674,6.8,24.5,16.7,50.7,95.6,1.7,0.8,0.3,0.1,1.5,13.8,82.9,85.4,6.7,12.7,85.4,18.4,1974,15.3,12636,72.4,9.3,73600,11310,2.39,25463,46639,14.9,970,9585,-1.5,2189,3046,0.0,0.0,0.0,0.0,0.0,18.8,561411,0,339355,12254,35379,9,895.40,30.9
20011,0,14897,15173,0,-1.8,15173,7.2,25.0,17.8,50.6,93.1,3.1,0.8,0.6,0.0,2.3,2.2,91.4,87.3,0.6,1.9,88.3,23.1,1186,18.3,7134,74.7,9.4,79900,5740,2.56,19155,38250,17.7,372,4726,-7.7,1038,1507,0.0,0.0,0.0,0.0,0.0,24.4,178967,554890,120585,8136,16285,1,635.47,23.9
20013,0,9881,9984,0,-1.0,9984,7.0,24.8,18.7,51.0,86.0,1.5,9.3,0.4,0.0,2.8,3.5,83.9,86.2,1.5,2.7,89.9,16.0,827,17.5,4761,65.3,13.5,80400,4164,2.35,20273,37515,21.4,257,3377,-3.4,670,862,0.0,0.0,0.0,0.0,0.0,24.1,91416,87482,67859,6771,7611,1,570.87,17.5
20015,0,65827,65880,0,-0.1,65880,6.1,26.1,13.3,49.6,94.2,1.8,1.0,0.8,0.1,2.1,4.1,90.6,83.7,1.9,3.6,92.3,26.1,5799,21.7,26224,77.2,9.4,124900,24276,2.63,27081,57424,7.4,1275,12883,-3.0,4051,5455,0.0,1.0,0.7,0.0,0.0,24.3,0,130113,567483,9024,57370,139,1429.86,46.1
20017,0,2757,2790,0,-1.2,2790,4.7,21.4,21.8,48.9,96.1,1.3,0.7,0.4,0.0,1.5,3.6,92.7,81.2,1.6,4.3,89.7,21.2,283,20.8,1498,75.8,3.0,80300,1117,2.37,21465,36434,14.7,73,410,-9.9,242,329,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10868,3815,2283,1,773.06,3.6
20019,0,3571,3669,0,-2.7,3669,5.3,20.8,24.8,48.5,89.9,0.9,4.6,0.2,0.1,4.3,2.8,88.0,86.5,1.3,2.5,86.1,17.6,396,25.1,2144,76.5,3.2,46100,1565,2.26,21544,37039,15.3,83,483,-11.0,334,412,0.0,0.0,0.0,0.0,0.0,0.0,0,0,15764,4176,0,0,638.88,5.7
20021,0,21226,21603,0,-1.7,21603,5.9,24.6,16.7,50.6,90.7,0.7,4.0,0.4,0.3,3.9,2.1,89.0,87.4,0.9,2.2,86.1,13.8,1729,20.3,9851,77.9,4.3,71900,8124,2.61,19522,41877,17.8,344,5151,-3.0,1136,1473,0.0,2.2,0.0,0.0,0.0,0.0,512058,205501,121743,5686,8639,0,587.57,36.8
20023,0,2678,2726,0,-1.8,2726,5.2,20.8,25.9,49.9,98.2,0.2,0.3,0.7,0.0,0.6,5.7,92.6,90.3,3.3,3.9,89.4,20.8,283,12.7,1510,74.2,4.7,72600,1312,2.04,23111,39167,9.6,106,555,-4.0,244,310,0.0,0.0,0.0,0.0,0.0,13.9,0,54578,12191,4422,937,0,1019.89,2.7
20025,0,2181,2215,0,-1.5,2215,6.2,25.2,21.7,51.4,95.1,0.6,0.7,1.1,0.1,2.3,8.4,87.0,86.1,3.5,4.8,90.1,23.6,194,11.8,1135,74.2,5.0,56400,906,2.37,26062,39563,16.7,62,0,0.0,209,283,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9889,4775,0,0,974.63,2.3
20027,0,8531,8535,0,0.0,8535,6.6,23.5,21.0,50.5,97.2,0.6,0.4,0.4,0.0,1.3,2.5,95.0,89.0,0.5,2.8,94.3,20.0,943,20.2,4037,76.1,11.0,87200,3488,2.41,24286,43879,12.3,265,2474,-3.0,625,647,0.0,0.0,0.0,0.0,0.0,0.0,0,99290,76023,8756,5547,15,645.30,13.2
20029,0,9397,9533,0,-1.4,9533,6.3,22.5,20.6,51.2,96.9,0.8,0.5,0.3,0.0,1.5,3.1,94.2,84.2,1.6,4.3,88.7,15.6,907,13.7,4640,76.2,10.1,63800,3985,2.20,20056,37382,16.0,310,2968,-1.5,688,978,0.0,0.0,0.0,0.0,0.0,39.6,0,91801,109669,11776,13731,2,715.34,13.3
20031,0,8502,8601,0,-1.2,8601,5.0,22.7,18.5,50.5,96.5,0.7,0.8,0.5,0.0,1.6,2.2,94.5,86.1,0.8,1.7,92.2,19.8,770,22.0,3990,76.9,6.5,102200,3494,2.40,25935,50106,9.9,241,0,0.0,676,885,0.0,0.0,0.0,0.0,0.0,21.5,0,52345,102988,12228,4869,24,626.95,13.7
20033,0,1913,1891,0,1.2,1891,6.8,24.3,23.7,52.4,97.6,0.4,0.2,0.4,0.1,1.3,4.6,93.2,93.3,2.0,4.1,90.0,24.1,154,11.6,1039,74.6,7.6,47900,811,2.26,21954,39950,6.2,81,423,-12.1,161,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,10297,5608,1452,0,788.30,2.4
20035,0,36288,36311,0,-0.1,36311,6.7,24.2,16.2,50.0,89.8,2.9,2.3,1.7,0.1,3.2,9.8,81.3,78.6,3.7,7.9,87.5,19.5,2954,18.7,16007,69.3,11.5,79900,13721,2.51,21245,41905,18.1,753,11320,3.8,2001,2632,0.0,0.0,0.0,0.0,1.7,21.5,2025397,0,317199,9291,34235,34,1125.75,32.3
20037,0,39361,39134,0,0.6,39134,6.4,22.2,14.1,50.2,92.5,2.2,1.1,1.5,0.2,2.5,4.9,88.2,80.5,3.5,5.7,88.6,26.3,2685,16.7,17804,63.1,13.8,83400,15294,2.43,20508,36927,20.4,912,14043,4.2,2166,2989,0.0,0.0,0.0,0.0,2.6,28.5,757221,0,395361,10204,51852,94,589.76,66.4
20039,0,2871,2961,0,-3.0,2961,4.8,17.9,27.0,49.7,97.7,0.6,0.4,0.3,0.0,1.0,1.9,95.8,89.2,1.3,3.1,92.5,21.4,293,14.4,1812,82.4,6.1,54500,1481,1.91,22858,38750,12.1,103,666,-1.3,275,408,0.0,0.0,0.0,0.0,0.0,0.0,0,60478,17169,5793,1538,0,893.52,3.3
20041,0,19762,19754,0,0.0,19754,6.4,24.4,17.9,50.3,95.7,1.1,0.7,0.4,0.1,2.1,4.4,91.9,86.1,1.0,2.7,90.7,19.7,2174,21.1,9043,73.9,7.9,106400,7813,2.49,23995,49535,11.4,468,4924,-4.8,1222,1967,0.0,0.0,0.0,0.0,0.0,25.7,317310,232637,191407,10143,15310,100,847.07,23.3
20043,0,7864,7945,0,-1.0,7945,5.4,21.4,16.5,49.5,92.9,3.2,1.4,0.3,0.0,2.2,2.4,90.8,84.4,1.4,1.6,89.5,19.1,665,20.2,3566,73.1,8.7,85000,3142,2.31,22427,46346,12.6,153,1298,11.7,485,640,0.0,0.0,0.0,0.0,0.0,0.0,0,0,25238,3241,1516,4,393.41,20.2
20045,0,112864,110826,0,1.8,110826,5.3,18.7,9.7,50.0,85.1,4.4,2.7,4.2,0.1,3.5,5.5,80.9,70.8,6.6,9.9,95.0,48.4,6349,20.1,47372,51.4,32.4,178700,43422,2.35,25723,48395,19.5,2601,37058,-0.9,7535,10251,2.2,1.2,1.8,0.0,0.0,31.2,976469,0,1202225,10601,213749,471,455.87,243.1
20047,0,2979,3037,0,-1.9,3037,5.8,23.0,19.4,49.6,95.2,1.5,1.4,0.5,0.0,1.3,19.2,78.5,93.3,9.9,16.7,83.8,22.7,220,19.3,1627,77.8,4.1,54900,1312,2.25,23360,43953,16.1,102,647,2.4,218,342,0.0,0.0,0.0,0.0,0.0,0.0,0,74694,12379,3987,0,1,621.89,4.9
20049,0,2720,2882,0,-5.6,2882,5.0,19.9,26.4,50.6,94.9,0.1,1.5,0.4,0.0,3.1,3.3,92.2,83.4,0.7,2.4,88.0,17.9,315,32.1,1755,80.8,6.5,53400,1232,2.26,19816,33239,18.2,73,338,-2.3,295,443,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7998,2680,0,0,644.27,4.5
20051,0,29053,28452,0,2.1,28452,6.8,21.2,13.4,50.1,95.7,1.1,0.4,1.3,0.1,1.4,5.1,91.0,75.8,2.6,7.6,91.9,32.1,2138,12.7,12963,64.0,23.4,134700,11738,2.31,24625,44253,15.2,1123,12667,1.2,2690,3551,0.0,0.0,0.0,0.0,0.0,18.5,0,144903,497467,18264,72165,69,899.91,31.6
20053,0,6494,6497,0,0.0,6497,5.6,18.8,18.9,43.6,92.2,4.9,0.7,0.6,0.0,1.6,5.8,86.8,84.3,1.8,3.5,90.6,20.2,582,16.9,3222,75.7,5.5,71100,2612,2.09,23437,46350,6.8,181,1801,12.1,429,553,0.0,0.0,0.0,0.0,0.0,15.2,0,23009,31852,5066,4554,1,715.85,9.1
20055,0,37200,36776,0,1.2,36776,9.7,31.9,8.9,49.7,90.4,2.9,1.3,3.8,0.1,1.5,47.7,44.9,83.6,19.7,37.7,71.8,19.3,1580,14.8,13265,65.7,17.1,106900,12261,2.94,21925,49617,13.6,992,13937,-25.0,2073,2728,0.0,0.0,0.0,0.0,17.6,21.9,0,0,504229,12364,54895,22,1301.97,28.2
20057,0,34752,33848,0,2.7,33848,9.9,31.3,9.8,48.2,91.7,2.9,1.7,1.7,0.3,1.7,52.1,42.2,84.1,25.1,44.5,70.6,17.6,1570,14.2,12066,64.4,19.4,87300,11019,3.00,20398,50577,16.4,767,15401,-0.7,1566,2235,0.0,0.0,0.0,0.0,6.1,26.3,0,0,395737,12121,40272,85,1098.27,30.8
20059,0,25906,25996,0,-0.3,25992,6.5,25.1,14.8,50.3,94.8,1.4,0.9,0.4,0.0,2.4,3.8,91.7,83.1,1.3,2.6,91.3,19.6,1997,24.4,11126,70.7,11.3,120000,10108,2.52,23193,50240,12.2,570,9518,0.9,1566,2331,0.0,0.0,0.0,0.0,0.0,23.1,384080,168701,234280,8921,27910,25,571.76,45.5
20061,0,38013,34362,0,10.6,34362,11.0,29.8,7.1,48.7,70.6,18.4,1.2,3.4,0.7,5.7,13.8,59.9,74.7,8.1,13.3,91.1,19.9,4641,16.5,14927,47.6,29.3,130600,12180,2.74,21969,47879,10.8,599,7897,-0.3,1193,1524,16.7,0.0,4.7,0.0,0.0,0.0,0,70826,295149,9992,51976,125,384.62,89.3
20063,0,2729,2695,0,1.3,2695,7.3,24.1,23.6,50.3,98.2,0.4,0.1,0.4,0.0,0.8,2.0,96.4,89.8,0.6,2.2,92.4,18.0,232,13.8,1371,81.5,3.5,66800,1177,2.31,24866,44426,9.5,129,835,-0.6,284,0,0.0,0.0,0.0,0.0,0.0,0.0,0,104789,17068,6552,2010,12,1071.67,2.5
20065,0,2578,2597,0,-0.7,2597,5.8,19.4,26.0,51.0,91.5,4.2,0.7,0.6,0.0,3.1,2.5,90.0,88.8,1.2,2.0,92.0,21.9,196,16.6,1483,81.0,5.5,67400,1174,2.18,26971,43929,9.1,116,773,13.2,289,0,0.0,0.0,0.0,0.0,0.0,0.0,0,23088,30166,11710,1339,0,898.52,2.9
20067,0,7923,7829,0,1.2,7829,9.4,32.0,10.6,48.9,95.5,0.8,1.9,0.4,0.0,1.4,45.0,53.0,86.9,13.8,33.2,78.1,16.8,257,11.7,2935,76.4,3.0,88200,2820,2.74,24534,53800,11.6,217,2287,4.0,491,617,0.0,0.0,0.0,0.0,27.2,33.1,0,253106,66963,8998,7133,0,574.80,13.6
20069,0,6030,6006,0,0.4,6006,8.3,29.7,13.6,50.5,97.4,0.7,0.6,0.3,0.0,1.0,14.6,83.5,87.4,10.1,16.4,77.3,20.4,302,16.9,2369,74.1,6.2,102400,2060,2.85,24574,55000,8.5,216,1477,3.9,598,755,0.0,0.0,0.0,0.0,0.0,0.0,0,112701,34787,6032,1277,30,868.87,6.9
20071,0,1298,1247,0,4.1,1247,8.2,23.2,20.6,51.2,97.6,0.5,0.6,0.4,0.0,0.9,14.7,83.5,90.8,4.6,10.6,89.0,18.2,98,9.1,627,78.1,1.3,76600,493,2.45,28245,52212,7.4,43,345,-2.0,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9621,7406,0,0,778.45,1.6
20073,0,6454,6689,0,-3.5,6689,5.5,21.9,22.7,50.5,95.8,0.4,1.4,0.3,0.0,2.2,3.8,92.6,85.8,0.5,0.7,90.9,15.8,569,25.8,4051,73.2,3.1,55700,2907,2.25,23047,39145,17.5,181,1150,2.0,528,900,0.0,0.0,0.0,0.0,0.0,33.3,0,14147,53316,7684,2983,0,1143.30,5.9
20075,0,2639,2690,0,-1.9,2690,9.4,29.1,12.8,49.1,95.5,0.5,2.3,0.3,0.2,1.2,31.7,65.8,85.2,13.4,25.9,77.7,13.9,193,11.1,1227,75.7,8.9,75700,1105,2.38,23559,43125,9.7,69,528,-6.0,176,373,0.0,0.0,0.0,0.0,0.0,0.0,0,34386,25434,9816,636,2,996.51,2.7
20077,0,5911,6034,0,-2.0,6034,7.3,23.8,21.3,50.0,96.2,0.5,1.4,0.2,0.3,1.4,6.2,90.9,85.6,1.8,4.6,87.0,16.2,459,15.0,3106,72.4,6.8,67000,2679,2.17,22743,38340,16.2,203,1661,0.1,568,929,0.0,0.0,0.0,0.0,0.0,0.0,0,90981,50209,8746,4388,71,801.27,7.5
20079,0,34852,34684,0,0.5,34684,6.6,25.2,17.4,50.9,94.3,1.8,0.9,0.9,0.0,2.2,11.0,84.3,85.6,5.0,8.9,89.5,25.7,2142,16.6,14547,73.5,12.6,107800,13204,2.51,23181,49075,11.9,788,12369,-1.2,2303,2919,0.0,2.5,1.5,0.0,3.0,27.8,0,90787,274715,8170,29446,69,539.75,64.3
20081,0,4256,4256,0,0.0,4256,8.6,31.1,10.7,50.4,95.9,0.6,1.2,0.9,0.2,1.2,28.3,69.5,83.6,15.7,30.5,73.0,16.4,177,15.2,1670,75.1,4.8,98300,1423,2.93,24337,52688,10.2,117,833,1.7,343,0,0.0,0.0,0.0,0.0,0.0,0.0,0,147070,13723,3400,0,0,577.52,7.4
20083,0,1963,1916,0,2.5,1916,6.5,23.1,22.0,49.2,97.1,1.0,0.3,0.4,0.0,1.2,6.0,91.2,89.7,5.5,7.8,89.6,23.1,150,18.6,972,79.3,4.2,72400,810,2.38,28353,44318,5.4,52,275,-0.4,190,323,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5906,3052,209,0,859.99,2.2
20085,0,13449,13462,0,-0.1,13462,6.1,25.8,16.6,49.8,87.4,0.7,8.4,0.4,0.0,3.2,3.8,85.1,87.0,1.3,3.6,94.0,19.7,1303,25.6,5785,77.5,7.0,116500,5385,2.45,24693,54710,9.4,267,2900,-1.9,767,1112,0.0,0.0,0.0,0.0,0.0,0.0,0,34453,91112,6822,0,15,656.22,20.5
20087,0,18945,19124,0,-0.9,19126,5.3,23.6,16.5,49.1,96.3,0.6,1.0,0.2,0.0,1.7,2.2,94.4,89.7,0.6,2.7,92.1,22.8,1817,29.0,8177,85.7,4.0,131700,7455,2.52,26974,58434,7.4,311,2160,-8.7,1211,1528,0.0,0.0,0.0,0.0,0.0,35.9,0,9597,71260,3880,4409,36,532.57,35.9
20089,0,3046,3077,0,-1.0,3077,4.9,18.4,27.3,48.8,97.7,0.3,0.8,0.3,0.0,0.9,2.1,95.7,92.0,1.1,2.3,91.9,17.5,387,15.5,2027,78.5,5.8,50500,1448,2.10,22371,38462,12.5,80,519,-5.8,258,0,0.0,0.0,0.0,0.0,0.0,0.0,0,16800,14347,4502,1152,1,909.78,3.4
20091,0,559913,544179,0,2.9,544179,6.9,25.7,11.7,51.1,87.9,4.8,0.5,4.5,0.1,2.3,7.4,81.2,85.1,8.2,11.3,95.7,51.6,34329,20.5,228599,71.0,22.4,211900,214670,2.52,38845,75139,6.4,16871,296871,0.9,44999,57046,2.1,0.8,3.3,0.0,1.9,28.3,7847699,16252012,9255321,17598,1082977,1665,473.38,1149.6
20093,0,3968,3977,0,-0.2,3977,8.1,29.9,14.0,49.5,95.8,0.8,1.2,0.7,0.0,1.5,29.1,67.5,86.0,13.0,23.5,77.1,14.9,235,16.0,1552,75.5,4.5,92000,1384,2.79,21298,47069,9.7,80,595,-26.5,289,219,0.0,0.0,0.0,0.0,0.0,0.0,0,19843,7593,1835,1234,1,870.54,4.6
20095,0,7863,7858,0,0.1,7858,6.0,23.7,20.8,50.2,96.9,0.2,0.7,0.6,0.0,1.6,2.7,94.5,87.2,0.6,2.5,88.5,20.0,841,25.7,3811,73.8,4.0,87600,3253,2.35,23870,47801,12.4,210,1934,-1.0,657,859,0.0,0.0,0.0,0.0,0.0,0.0,0,57048,43185,5556,4451,17,863.36,9.1
20097,0,2496,2553,0,-2.2,2553,5.6,20.4,19.6,50.1,96.2,0.8,1.0,0.8,0.0,1.1,4.8,91.7,82.4,2.6,4.6,90.8,21.4,213,13.6,1230,67.7,11.4,100300,1064,2.20,23136,41574,13.4,93,806,-0.1,225,327,0.0,0.0,0.0,0.0,0.0,0.0,0,71471,14583,5385,856,1,722.64,3.5
20099,0,21284,21607,0,-1.5,21607,6.6,24.0,17.2,50.5,88.4,4.7,2.3,0.5,0.1,4.1,4.2,85.1,85.4,1.4,3.6,89.4,19.0,1795,16.8,10061,70.3,9.3,64700,8839,2.36,21509,40117,16.6,482,8713,-1.7,1255,1658,0.0,1.6,0.0,0.0,3.3,24.5,410239,0,204285,9305,14150,18,645.30,33.5
20101,0,1704,1750,0,-2.6,1750,4.5,21.5,22.2,50.8,95.9,0.7,1.2,0.2,0.1,2.0,4.8,92.2,89.1,1.0,4.2,89.6,18.4,157,13.9,984,74.7,6.4,57000,759,2.15,27432,49063,8.7,73,388,-5.4,176,391,0.0,0.0,0.0,0.0,0.0,0.0,0,12245,13628,7841,0,2,717.46,2.4
20103,0,77739,76227,0,2.0,76227,6.6,24.2,11.9,46.8,85.2,9.5,0.9,1.3,0.2,2.9,6.4,79.7,78.7,3.3,5.6,91.4,28.7,9584,22.4,28852,67.6,13.6,166600,26167,2.68,26733,62035,9.6,1177,13817,3.8,3568,4202,0.0,1.9,0.0,0.0,0.0,29.7,107742,13167,492953,6697,48348,132,462.83,164.7
20105,0,3174,3241,0,-2.1,3241,6.6,23.8,20.2,50.1,97.7,0.4,0.5,0.3,0.0,1.1,2.5,95.3,86.7,1.6,3.4,91.6,19.2,395,20.3,1858,80.0,4.9,61000,1459,2.18,23939,41250,12.4,91,554,-8.7,269,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24095,11148,3413,763,0,719.40,4.5
20107,0,9441,9656,0,-2.2,9656,5.1,22.6,20.2,50.1,96.8,0.6,0.7,0.3,0.1,1.5,2.1,94.8,91.0,1.1,2.4,88.8,15.6,966,32.8,5445,82.3,3.6,98800,4246,2.24,26860,44771,10.1,165,0,0.0,709,642,0.0,0.0,0.0,0.0,0.0,0.0,0,4347,47786,4981,1271,20,594.06,16.3
20109,0,2784,2756,0,1.0,2756,5.2,22.3,20.2,49.1,96.1,0.8,0.7,0.9,0.0,1.5,3.8,92.7,86.0,2.6,3.1,91.7,17.0,217,16.0,1435,72.6,9.2,74600,1286,2.10,25608,46047,9.9,117,805,2.5,243,0,0.0,0.0,0.0,0.0,0.0,0.0,0,53606,78581,29856,3502,16,1072.99,2.6
20111,0,33748,33690,0,0.2,33690,6.7,23.1,12.9,51.2,90.8,2.8,1.3,2.7,0.1,2.3,20.4,72.4,76.3,9.4,18.0,87.0,24.1,2152,16.2,15219,61.0,24.9,92700,13196,2.48,19421,38877,20.7,835,11455,-0.8,1727,2301,0.0,0.0,0.0,0.0,5.3,24.6,0,0,470739,13179,51039,16,847.47,39.8
20113,0,29356,29180,0,0.6,29180,6.1,23.3,18.7,51.0,95.8,1.2,0.5,0.7,0.1,1.7,3.7,92.6,86.0,1.8,4.9,87.8,24.6,1895,14.2,12753,77.1,12.5,121400,11528,2.41,27161,54171,8.1,892,13764,1.5,2367,3170,0.0,0.0,0.0,0.0,0.0,25.2,4222628,0,382204,13167,29843,80,898.27,32.5
20115,0,12347,12660,0,-2.5,12660,4.8,21.7,21.8,50.0,96.5,0.9,0.7,0.3,0.1,1.5,2.7,94.2,83.2,1.0,4.7,89.2,20.9,979,19.3,5938,79.2,8.2,81500,4970,2.37,21827,45323,11.6,299,2804,1.0,897,935,0.0,0.0,0.0,0.0,0.0,0.0,0,106706,69995,5743,5621,12,944.29,13.4
20117,0,10022,10117,0,-0.9,10117,6.1,22.6,21.3,50.3,97.5,0.3,0.4,0.3,0.0,1.4,1.9,95.8,90.8,1.2,2.5,91.4,12.3,896,15.4,4880,76.8,7.7,77700,4324,2.28,22606,41867,12.3,371,3998,6.5,787,1074,0.0,0.0,0.0,0.0,0.0,0.0,257714,128934,185982,18309,8833,7,900.18,11.2
20119,0,4396,4575,0,-3.9,4575,6.0,26.6,17.5,49.1,96.4,0.9,0.9,0.4,0.0,1.4,15.8,81.0,87.9,8.0,16.2,86.4,23.2,390,15.8,1991,70.4,5.4,83600,1764,2.49,25644,49846,9.5,135,911,-6.7,362,267,0.0,0.0,0.0,0.0,0.0,18.7,0,108345,20284,4602,1456,5,978.09,4.7
20121,0,32612,32783,0,-0.5,32787,6.3,26.1,14.2,50.4,95.7,1.4,0.7,0.4,0.0,1.8,2.9,93.1,88.0,0.7,1.7,93.3,23.8,2419,28.2,13225,80.9,9.6,163200,12154,2.63,28019,61272,9.0,711,6308,-3.4,2452,3211,0.0,0.0,0.0,0.0,0.0,31.9,0,72680,251725,8183,23967,57,575.66,57.0
20123,0,6355,6373,0,-0.3,6373,6.3,21.6,21.7,49.0,98.1,0.3,0.4,0.3,0.1,0.8,2.0,96.3,86.3,0.5,3.0,92.1,21.6,453,10.2,3295,73.8,7.8,70700,2724,2.18,25789,48046,7.0,254,2518,-4.1,571,642,0.0,0.0,0.0,0.0,0.0,15.9,0,73323,98777,15654,5081,7,701.79,9.1
20125,0,34459,35471,0,-2.9,35471,6.6,23.6,17.7,51.0,85.3,5.8,3.4,0.6,0.2,4.7,5.7,80.6,82.2,3.0,4.3,87.3,18.0,2916,16.6,16512,71.7,12.1,72500,14131,2.41,21696,41073,17.4,876,13174,-1.0,1893,2912,0.0,0.0,3.3,0.0,0.0,28.4,3979668,0,364610,10599,43496,26,643.53,55.1
20127,0,5854,5923,0,-1.2,5923,5.2,20.8,22.7,50.5,96.8,0.6,0.6,0.2,0.0,1.7,4.0,93.1,91.2,2.0,2.9,91.2,17.1,729,22.9,3199,78.0,6.0,76800,2506,2.33,24528,45000,8.0,143,1244,-2.2,455,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9155,44988,7570,4614,1,695.28,8.5
20129,0,3169,3233,0,-2.0,3233,7.1,26.0,17.4,50.0,93.5,0.7,1.3,2.1,0.3,2.1,20.3,74.7,86.7,10.1,18.1,81.8,19.0,194,13.0,1460,72.4,7.3,73400,1219,2.56,22287,44198,10.0,103,955,4.6,225,240,0.0,0.0,0.0,0.0,0.0,39.6,0,54820,28557,9251,2290,0,729.73,4.4
20131,0,10132,10178,0,-0.5,10178,6.5,25.6,20.2,49.6,97.0,0.6,0.7,0.3,0.1,1.4,1.5,95.9,90.9,0.6,0.8,89.6,17.5,693,14.1,4560,79.4,9.8,89800,4046,2.40,23926,46901,12.1,370,4169,4.5,686,828,0.0,0.0,0.0,0.0,0.0,14.6,243056,79569,106838,10528,4229,8,717.43,14.2
20133,0,16406,16512,0,-0.6,16512,6.7,24.4,18.0,50.6,94.9,1.2,1.3,0.6,0.0,1.9,4.5,91.1,85.2,2.2,3.7,89.0,16.5,1573,16.3,7604,73.0,7.3,68900,6637,2.39,20026,40829,17.6,453,5321,-5.7,1171,1663,0.0,0.0,0.0,0.0,0.0,16.6,291019,180154,199840,12360,13085,72,571.47,28.9
20135,0,3068,3107,0,-1.3,3107,4.5,21.2,23.8,49.8,97.3,0.6,1.0,0.1,0.0,0.9,8.8,89.5,88.5,3.4,7.4,90.6,19.0,229,11.6,1731,82.5,4.7,53800,1350,2.25,30256,47870,7.6,141,1041,3.5,294,378,0.0,0.0,0.0,0.0,0.0,0.0,0,42438,16086,5433,1541,2,1074.75,2.9
20137,0,5612,5671,0,-1.0,5671,5.2,19.4,19.7,44.4,94.8,3.0,0.2,0.7,0.0,1.2,4.3,90.6,80.1,1.9,5.1,86.6,15.7,478,12.9,2532,74.2,9.4,63600,2279,2.11,21518,42776,10.6,178,1799,1.9,405,705,0.0,0.0,0.0,0.0,0.0,0.0,0,40003,36977,6796,5399,2,878.13,6.5
