fips,own_code,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"20147",3,,,0,,,,,,1.2,,,,,,0,0,,,0,257.3333
"20147",5,52.4,8.2,22.2,50.5,333.6667,60.4,249.8333,113.5,21.83333,172.6667,0,67.83334,0,38.16667,,224.5,0,47,61.66667,
"20149",1,,,,,,,,49.66667,,,,,,,,,,,,10.5
"20149",5,59,0,0,597.1667,1178.333,347.5,1346.667,0,283.8333,203,27.66667,0,0,244.5,0,0,49.4,310.4,461.6667,
"20149",2,,,,,,,,,,,,0,,,0,,,,,72.5
"20149",3,,,6.6,0,,,,,0,,0,,,,138.2,38.8,0,,0,306.5
"20151",5,195.8333,176.6667,24.8,124.6667,126.8333,130.1667,617.3333,76,54.5,146.6667,23.83333,90.5,0,0,0,126.6,25.2,401,119.5,
"20151",1,,,,,,,,28,,,,,,,,,,,,14.83333
"20151",3,,,,,,,,,0,,,,,0,612,,,,,285.6667
"20151",2,,,,,,,,,,,,,,,,,,,,210.3333
"20153",3,,,,,,,,,,,,,,,0,0,,,,80.8
"20153",1,,,,,,,,13.83333,,,,,,,,,,,,10.16667
"20153",2,,,,,,,,,,,,,,,0,,,,,0
"20153",5,17.16667,4.6,0,27,16.8,64.5,112.5,0,5.6,12.8,0,0,,0,,104.6,0,0,2.4,
"20155",1,,,,,,,,179,,,,,,,,,,,,71.33334
"20155",2,,,,,,,,,,,,0,,,0,0,0,,,804.8333
"20155",5,202.3333,92,0,1337,4315.667,1075.167,3721.333,0,593,765.3333,207.6667,594.1667,901.5,1361.5,37.5,3788.333,421.3333,2238.5,740.6667,
"20155",3,,,0,49.33333,,,0,,68,,0,,,0,2419.167,0,0,,,1025.667
"20157",2,,,,,,,,,,,,,,,0,,,,,
"20157",5,0,0,0,94.66666,226.1667,159.2,227.3333,13.2,23.5,90.16666,0,26.5,0,0,,255.6667,8,102.8,69.5,
"20157",3,,,20.8,,,,,,8.2,,,,,,323.5,,0,,2,224.8333
"20157",1,,,,,,,,27.16667,,,,,,,,,,,,13.66667
"20159",5,205.1667,55.66667,0,108.3333,386.6667,74.5,287.6667,91.2,44,129.2,8,70.8,0,54.83333,0,0,24,190.6,58.83333,
"20159",1,,,,,,,,35.33333,,2.166667,,,,,,,,,,15.16667
"20159",2,,,,,,,,,,,,,,,0,,,,,0
"20159",3,,,0,28,,,,,9.4,,,,,,0,0,,,0,289.6667
"20161",3,0,,0,6.8,,,,,0,,,,,,0,0,,,0,1003
"20161",1,,,,,,,,105.5,,9.666667,,12.66667,,,,,.8,,,385.6667
"20161",2,,,,,,,,,,,,0,,,0,,,,,290.6667
"20161",5,0,0,0,1288.667,635,510.8333,3430,0,483.6667,1149.5,417.8333,719.3333,208.1667,727.3333,264.5,2780,312.6667,2920.333,1178.333,
"20163",3,,,0,,,,,,9.4,,,,,,0,0,1.4,,0,307.3333
"20163",2,,,,,,,,,,,,,,,0,,,,,0
"20163",1,,,,,,,,21.16667,,,,,,,,,,,,10.33333
"20163",5,32.8,83,11.4,85.5,268.1667,152.8333,240.3333,39.6,29.4,18.4,1,0,,0,0,30,9.2,86.8,56.16667,
"20165",1,,,,,,,,20.16667,,,,,,,,,,,,12
"20165",3,,,0,,,,,,0,,,,,,0,0,,,,110.3333
"20165",2,,,,,,,,,,,,,,,,0,,,,13.6
"20165",5,0,0,0,7.8,262.1667,98.16666,69.16666,0,0,25.6,0,7.2,,2.4,,75.16666,,46.66667,0,
"20167",2,,,,,,,,,,,,,,,0,,,,,0
"20167",3,,,0,20.83333,,,,,0,,,,,,0,0,0,,,265.1667
"20167",1,,,,,,,,28.33333,,,,,,,,,,,,13.66667
"20167",5,34.2,176.2,0,84.83334,265.8333,134.6667,289,0,55.16667,69.6,12.8,50.83333,0,0,,397,0,0,70.16666,
"20169",5,0,0,0,1514,6323.833,978.2,4475.167,375.8333,637,988.1667,248.8333,1004.167,231.1667,798.6667,291.1667,3830.833,261.1667,2704.167,1148.167,
"20169",3,,,0,0,,,,0,0,,,,,0,1589,,,0,,1116.333
"20169",2,,,,,,,,,,,,0,,,0,2.4,,,,455.3333
"20169",1,,,,,,,,156.1667,,,,,,,,,,,,157.1667
"20171",5,84.6,0,52.4,68.8,23.4,112,210,62.4,9,33.66667,0,15.2,0,40.66667,0,0,11.2,147.6,37.6,
"20171",2,,,,,,,,,,,,,,,0,,,,,0
"20171",3,,,,,,,,,0,,,,,,0,0,0,,,106.1667
"20171",1,,,,,,,,15.66667,,,,,,,,,,,,8
"20173",3,,,20.5,84.66666,,,,0,41.83333,,0,,,0,11971.17,,0,,8.6,6620.167
"20173",5,168.8333,796.8333,608.3333,12732.33,58366.33,10406.83,26382,5970,5549.5,7743.333,3196.333,7663.667,2696.5,15278,2929.833,28218.83,2842.667,18881,6430.333,
"20173",1,,,,,,,59.83333,2315.167,,21.16667,,26.5,,,,650,,,,1816
"20173",2,,,,,,,0,,,,,0,,,0,0,,,,1343.333
"20175",3,,,0,,,,,,0,,,,,,0,0,,,0,0
"20175",2,,,,,,,,,,,,0,,,0,0,,,,72
"20175",5,156.1667,731.6667,0,0,0,0,1321.833,536.6667,107.8333,210.3333,91,134.6,24.8,391.8333,0,0,49.6,713.6,265.6667,
"20175",1,,,,,,,,49,,,,,,,,,,,,59.66667
"20177",3,,,0,37.16667,,,,0,0,,,0,,0,6362,,0,,,2978.167
"20177",2,,,,,0,,,,0,0,,0,,,0,0,,,,8714.167
"20177",5,39.66667,33.66667,0,4751.167,7279,2898.333,11956,0,3677.167,5411,1375,3882.5,973.3333,3994.167,394.8333,14735.5,931,6388,3613.167,
"20177",1,,,,,,,,848,,36.16667,,24.83333,,,,899.6667,8.833333,,,963.6667
"20179",3,,,0,,,,,,0,,,,,,0,0,,,,64.16666
"20179",5,44.33333,0,0,17.8,7.8,96.16666,114.6667,0,3.6,65.5,,0,,0,0,6,0,0,30.66667,
"20179",1,,,,,,,,8,,,,,,,,,,,,10.33333
"20179",2,,,,,,,,,,,,,,,0,,,,,0
"20181",5,18,4.2,0,61.6,63.2,173.3333,438.5,0,50.5,146,11,65.33334,,20.66667,,930,37.2,299.2,91.5,
"20181",1,,,,,,,,21.16667,,,,21.16667,,,,,,,,19.33333
"20181",3,,,,,,,,,0,,0,,,0,0,0,,,,0
"20181",2,,,,,,,,,,,,,,,0,,,,,0
"20183",3,,,0,,,,,,,,0,,,,0,,,,2.8,139.8333
"20183",5,5.2,0,0,32.66667,213.4,127.1667,190.5,0,17.2,0,0,19.66667,,17.8,0,201.1667,,67.16666,39.33333,
"20183",1,,,,,,,,25.16667,,,,,,,,,,,,16.16667
"20183",2,,,,,,,,,,,,,,,0,,,,,0
"20185",3,,,,30,,,,,0,,0,,,0,0,0,0,,5.4,228.5
"20185",5,137.1667,34.5,0,0,0,20.6,92.33334,14.2,.6,0,0,49.4,0,8.2,,113.3333,0,0,6.4,
"20185",1,,,,,,,,20,,,,,,,,,,,,23.33333
"20185",2,,,,,,,,,,,,,,,0,,,,,0
"20187",3,,,,,,,,,0,,,,,,0,0,0,,0,50.33333
"20187",1,,,,,,,,5,,,,,,,,,,,,6
"20187",2,,,,,,,,,,,,,,,,,,,,0
"20187",5,35.2,0,,0,0,121,74.4,8.4,0,10.8,0,9,,0,,18,,24.5,3,
"20189",2,,,,,,,,,,,,,,,0,,,,,0
"20189",1,,,,,,,,13.33333,,,,,,,,,,,,13.83333
"20189",3,,,,,,,,,0,,,,,,183,116.8,0,,0,66.8
"20189",5,138.8333,98.83334,0,90.2,46,0,164.8333,143.5,0,27,2,7.2,,1.4,,0,0,38.2,32.5,
"20191",2,,,,,,,,,,,,,,,,,,,,62.33333
"20191",5,17.6,23.4,24.8,258.1667,982,177.8333,615.8333,99.6,280.8,271.3333,49.66667,104,9.4,2.6,0,544.3333,6.6,243.4,86.6,
"20191",1,,,,,,,,80,,,,,,,,,,,,20.66667
"20191",3,,,0,25.16667,,,,0,17,,0,,,,389.4,105,0,,0,461.8333
"20193",2,,,,,,,,,,,,0,,,,0,,,,51.16667
"20193",5,0,0,41.6,188.6667,59,325.3333,579.3333,74,111.1667,127.4,18.8,53.16667,,37.33333,,508.8333,30.2,479.6,111.8333,
"20193",3,,,,4,,0,,,,,0,,,,554.6,,0,,0,437.8333
"20193",1,,,,,,,,34.83333,,3,,,,,,,,,,14.66667
"20195",1,,,,,,,,10.5,,,,,,,,,,,,8.5
"20195",2,,,,,,,,,,,,,,,0,,,,,0
"20195",5,0,0,0,20.83333,17.4,59.33333,126.6667,0,10.8,0,0,19.5,,73.33334,,41,11.8,118.4,35.66667,
"20195",3,,,0,,,,,,,,0,,,0,0,0,,,,135.2
"20197",1,,,,,,,,23.5,,,,,,,,,,,,10.66667
"20197",3,,,0,16.8,,,,,0,,,,,,193.2,0,,,,131.1667
"20197",5,0,0,,124,109.1667,20.2,108.5,17.8,4,26.5,0,2,,0,,113.1667,0,42.5,30.5,
"20197",2,,,,,,,,,,,,,,,0,,,,,0
"20199",2,,,,,,,,,,,,,,,0,,,,,0
"20199",3,,,,,,,,,,,,,,,0,,,,,11.66667
"20199",5,5.4,,3.2,0,0,54.4,62.5,1,19.4,0,0,0,,0,,0,,42.8,0,
"20199",1,,,,,,,,7.5,,,,,,,,,,,,8.666667
"20201",5,0,0,,86.33334,128,195.8,250,36,0,0,0,42,,0,,198,0,0,70.5,
"20201",2,,,,,,,,,,,,,,,0,,,,,0
"20201",3,,,0,36.33333,,,,,0,,0,,,,0,0,,,1.6,278.6667
"20201",1,,,,,,,,39.33333,,,,,,,,,,,,17.66667
"20203",1,,,,,,,,8.333333,,,,,,,,,,,,8.833333
"20203",2,,,,,,,,,,,,,,,0,,,,,0
"20203",3,,,,,,,,,0,,0,,,,0,0,0,,,24.8
"20203",5,136.3333,,9,3.2,45.4,60,62.5,16.6,0,14.6,6.2,0,0,0,,0,0,0,23.16667,
"20205",3,,,0,,,,,,0,,,,,0,0,0,0,0,0,231.8333
"20205",5,2.6,56.6,0,190,1447.167,0,197.3333,208.3333,17.2,98.5,26.83333,55.2,,72.8,,266.6667,0,0,59.8,
"20205",1,,,,,,,,33.16667,,,,,,,,,,,,12
"20205",2,,,,,,,,,,,,,,,0,,,,,0
"20207",3,,,0,,,,,,0,,,,,,0,,,,0,96.66666
"20207",2,,,,,,,,,,,,,,,0,,,,,0
"20207",1,,,,,,,,18.33333,,,,,,,,,,,,6.333333
"20207",5,0,7.833333,0,8,44.66667,28.16667,84.33334,0,0,17.83333,0,9,0,0,,64,,85.5,29,
"20209",2,,,,,,,,,,,,,,,90,0,,,,0
"20209",3,,,0,,,,,0,0,,0,,,,3180.6,0,0,,,0
"20209",5,0,0,0,4366,12973.17,3016.667,3637.8,8768.5,361.3333,1309.333,842.1667,1624.833,708.3333,3450.5,195.5,8534,964.6667,3896.167,2131.167,
"20209",1,,,,,,,,1115.833,,3,,,,,,,,,,1217.667
"20999",1,,,,,,,.6,,,,,.3333333,,,,,,,,12.2
"20999",3,,,0,,,,,,,,,,,,,,,,,0
"20999",5,42.2,146.2,5.6,1362.4,329.2,2760.8,959,51.8,1079.2,582.2,98.2,1387.8,162.2,2345,20.4,420.4,33.4,711.6,1242,
"20999",2,,,,,,,,,,,,,,,0,0,,,,0
"21000",3,,,4916.667,118.5,,,0,0,1850.667,0,0,59.33333,,134.1667,105360.7,9620.5,452.3333,0,106.5,43539
"21000",2,,,,,,,0,,187.6667,0,0,,,0,37055.33,12426.83,0,0,0,29730.83
"21000",5,7585.833,19360.33,6850.833,84877.66,278254,73248.16,214710.8,78041.5,31136,63898.67,19918.83,57352.5,14405.33,88672.34,13270,190149.2,17876,138334,45583.17,
"21000",1,10.83333,,958,,,,1222.5,10607.17,8.5,198.5,,1240.667,,49.33333,213,3810,663.1667,419,10.83333,18237.67
"21001",1,,,,,,,,26.66667,,8.5,,,,,,,,,,19.33333
"21001",5,2.6,5.8,0,230,474.8333,0,493.8333,155.1667,60.16667,121.5,60,83.4,0,8.6,0,0,0,0,52.66667,
"21001",3,,,0,,,,,,0,,0,,,,0,0,,,,86.83334
"21001",2,,,,,,,,,,,,,,,0,0,,,,64
"21003",2,,,,,,,,,,,,,,,,0,,,,0
"21003",3,,,0,,,,,,0,,0,,,,0,0,,,,148.3333
"21003",1,,,,,,,,33.66667,,,,,,,,,,,,13
"21003",5,0,0,0,154,1545.167,154.8333,410.1667,0,23.6,153.3333,42.66667,0,0,245.5,0,154.4,4.2,94.6,106.8,
"21005",5,0,0,0,0,1271.833,69,546.6667,0,26.66667,134.1667,40.5,60.66667,0,58,0,0,11,186,84.83334,
"21005",2,,,,,,,,,,,,,,,0,0,,,,0
"21005",3,,,0,,,,,,0,,,,,,0,0,,,,155.3333
"21005",1,,,,,,,,33.16667,,,,,,,,,,,,9.166667
"21007",5,0,,0,0,796.3333,34,199.3333,48.4,0,35.2,4.8,110.8333,0,177.3333,0,30.8,0,0,8.6,
"21007",2,,,,,,,,,,,,,,,,0,0,,,16.4
"21007",1,,,,,,,,29.33333,,,,,,,,,,,,9
"21007",3,,,,,,,,,0,,,,,,0,,,,,99.5
"21009",3,,,112.5,0,,,,,0,,0,,,,0,0,,,,358
"21009",1,,,5.5,,,,,81.5,,,,12.83333,,,,,,,,29.33333
"21009",2,,,,,,,,,,,,,,,77.4,162.4,0,,,0
"21009",5,25.4,28.8,0,692.3333,5673.5,444.8333,2267.833,0,286.3333,363.6667,77,0,0,759.3333,29.4,2156.2,177.6667,1432.667,302.3333,
"21011",3,,,0,,,,,,0,,0,,,,0,0,,,,123.3333
"21011",1,,,,,,,,23,,,,5.666667,,,,,,,,8.333333
"21011",2,,,,,,,,,,,,,,,0,0,0,,,9.833333
"21011",5,0,,0,88.66666,471.5,14.6,229.5,11.2,10.4,63.8,4.2,5.4,,14.8,,161.5,0,0,19.2,
"21013",2,,,,,,,,,,,,,,,162,46.2,0,,,38.6
"21013",3,,,0,,,,,,2.8,,0,,,0,0,0,0,,,245.5
"21013",5,29,821.6667,83.6,184.8333,829.8333,249.8333,1781.5,153,96.33334,288.8333,75.33334,181.5,,459.5,0,537,13.2,537.6,291.5,
"21013",1,,,,,,,,53.16667,,,,9.333333,,,,,47.83333,,,56
"21015",3,,,0,,,,,0,51.8,,,,,,0,0,,,,892
"21015",1,,,,,,,,260.6667,,,,,,,,,,,,963
"21015",2,,,,,,,,,,,,,,,0,0,0,,,189.3333
"21015",5,54.8,38.8,435.5,2308,11074.83,5363.667,8714,13516.67,1197.667,4550,953.1667,1400,1060,3880.333,261.6667,3004,532.8333,5883.5,1714.833,
"21017",1,,,,,,,,37.16667,,,,,,,,,,,,13.66667
"21017",3,,,,,,,,,0,,0,,,,0,0,,,,269.8333
"21017",5,0,0,0,252.3333,1620.5,84.4,702.8333,79.83334,43.66667,194.3333,27.33333,0,0,209.6667,16.6,243,121.8333,335.6667,142.5,
"21017",2,,,,,,,,,,,,,,,,0,,,,0
"21019",2,,,,,,,,,0,,,,,,0,0,0,,,206.6667
"21019",3,,,0,,,,,,0,,0,,,,0,0,0,,,673.1667
"21019",1,,,,,,,,160.5,,,,,,,,,,,,400
"21019",5,0,105,214,1800.333,3160.667,991.6667,4845.167,1112.833,330.5,774.3333,299.1667,1112.5,152.6667,1409.667,49.5,4267.333,270.5,2537.667,948.8333,
"21021",2,,,,,,,,,,,,,,,0,9.6,0,,,388
"21021",3,,,0,,,,,,0,,0,,,,0,0,0,,,323.6667
"21021",1,,,,,,,,59.5,,,,,,,,,,,,26.33333
"21021",5,0,0,119.2,472.4,4114.5,944.3333,1980.5,132,202.1667,377.6667,166.3333,0,0,1520.5,351.6667,1986,117.1667,1145.167,305.5,
"21023",3,,,0,,,,,,0,,,,,,0,0,,,,80
"21023",1,,,,,,,,24.83333,,,,,,,,,,,,9.333333
"21023",2,,,,,,,,,,,,,,,,0,,,,0
"21023",5,0,,0,19.83333,100.8,55.66667,127.3333,23.2,0,39,19.6,2.6,,11,,105.6667,0,67.83334,11.6,
"21025",1,,,,,,,,20.83333,,,,21.83333,,,,,,,,25
"21025",2,,,,,,,,,,,,,,,0,0,,,,154.8
"21025",5,0,0,0,20.16667,127.6,16.2,563.5,73.16666,27.83333,125.2,19.4,38.83333,0,0,,590.1667,0,171.6667,89,
"21025",3,,,3.8,,,,,,0,,0,,,,0,,,,,140.6
"21027",1,,,,,,,,40.5,,,,16.33333,,,,,,,,21.33333
"21027",3,,,,,,,,,0,,0,,,,0,0,,,,133.5
"21027",2,,,,,,,,,,,,,,,0,0,0,,,69.16666
"21027",5,21.8,21.8,37.8,215.5,203.6667,69.4,503.6667,75.66666,28.83333,136.6667,22.5,48.5,0,0,0,204.1667,11.4,183,62.5,
"21029",5,1.2,19,0,1299,2664.833,332.6667,1477.5,0,109.6667,254.1667,122.1667,80.33334,0,168.6,27.4,551.2,158.6667,1537.833,425,
"21029",3,,,0,,,,,,0,,,,,,0,,,,,402.5
"21029",1,,,,,,,,59.83333,,,,,,,,,,,,14.5
"21029",2,,,,,,,,,,,,,,,0,0,,,,94.4
"21031",3,,,0,0,,,,,0,,0,,,,0,,,,,105.1667
"21031",2,,,,,,,,,,,,,,,0,0,,,,24.4
"21031",1,,,,,,,,24.83333,,,,,,,,,,,,12.5
"21031",5,0,0,0,140.1667,1141.5,0,304.8333,198.6667,24.83333,78.4,37,27.16667,,304.8333,0,44,5.2,89.2,62.83333,
"21033",5,12.6,62,0,112.6667,945.3333,0,730.1667,68.83334,62,129.2,14.8,42.16667,0,0,0,0,31.2,278.4,91.66666,
"21033",2,,,,,,,,,,,,,,,0,0,0,,,237
"21033",1,,,,,,,,29.5,,8.5,,,,,,,,,,18.16667
"21033",3,,,0,,,,,0,0,,0,,,,0,17.8,0,,,104.8333
"21035",5,0,0,0,603.5,2888.833,0,2289.167,1069.5,175,275.1667,94,225.5,0,0,20,831,49,1273.833,240.5,
"21035",3,,,0,,,,,0,0,,0,,,,0,0,0,,,371.3333
"21035",2,,,,,,,,,,,,,,,0,0,0,,,92
"21035",1,,,,,,,,72.33334,,,,,,,,,,,,16.83333
"21037",2,,,,,,,,,,,,,,,0,56.6,,,,35
"21037",5,0,,0,0,2928.167,957.3333,3828.333,0,249,492.3333,550.1667,1046.667,230.6667,1033.5,105,3416.5,437.6667,3521.833,919.5,
"21037",3,,,0,,,,,,0,,0,0,,0,919.5,0,,,,811
"21037",1,,,,,,,,145.5,,,,4,,,,115.8333,,,,27.16667
"21039",5,28.16667,,,51.33333,96.83334,19.4,133,18.2,0,0,0,0,,0,,84.66666,0,0,13.66667,
"21039",3,,,0,,,,,,,,,,,,0,0,,,,36
"21039",2,,,,,,,,,,,,,,,,0,,,,0
"21039",1,,,,,,,,14.5,,,,,,,,,,,,8.833333
"21041",3,,,0,,,,,,0,,0,,,,0,,0,,,130.6667
"21041",5,0,,0,180.6,2408.833,0,681.5,205.3333,14,60.16667,13.2,0,0,483.6667,0,0,0,0,93.66666,
"21041",2,,,,,,,,,,,,,,,0,16.2,0,,,49.16667
"21041",1,,,,,,,,23.5,,,,1.25,,,,,,,,11.83333
"21043",2,,,,,,,,,,,,,,,,0,0,,,95.83334
"21043",1,,,,,,,,53,,3.166667,,8.333333,,,,,,,,20.83333
"21043",3,,,0,,,,,,,,0,,,,0,0,,,,202.3333
"21043",5,8.8,32.2,0,272.8333,934.1667,0,1116,73.16666,62,192.5,37.66667,77,,256.3333,1,88.4,7.6,218.4,196.8333,
"21045",2,,,,,,,,,0,,,,,,0,0,,,,41
"21045",5,0,0,0,88.4,960.5,53.66667,354.8333,94.6,83.8,0,0,4.4,0,1.6,,483.1667,1,27,43.16667,
"21045",3,,,0,,,,,,0,,0,,,,0,0,,,,59.16667
"21045",1,,,,,,,,28.16667,,,,,,,,,,,,11.33333
"21047",5,16.8,6.2,0,686.3333,6502.833,666,3146.667,323.6,222.3333,598,212,551.2,9.6,1762.167,199.3333,2813.167,152,1842.5,642.5,
"21047",3,,,128.3333,0,,,,,0,,0,0,,0,0,0,30.6,,,614
"21047",1,,,17.16667,,,,733.8333,111.8333,8.333333,14.5,,43.33333,,13.16667,57.5,402.6667,239,142.8333,,1924.833
"21047",2,,,,,,,,,0,,,,,,0,0,0,,,122.6667
"21049",5,5.4,6,178.3333,588.8,4284,576.8333,1857.333,244.3333,370.8333,253,104.3333,238.3333,376.8333,727.3333,26.83333,1230.167,73.33334,1050,242.8333,
"21049",1,,,,,,,,50.66667,,3.333333,,,,,,,,,,81
"21049",2,,,,,,,,,0,,,,,,0,0,,,,50.8
"21049",3,,,48.8,,,,,,0,,0,,,33.8,0,0,0,,0,327.1667
"21051",1,,,,,,,,41,,,,,,,,,,,,346.6667
"21051",5,9.6,23.2,15.8,139.8333,228.5,18.8,669.5,64.5,140.3333,112.2,10.4,82.66666,0,0,0,0,5.6,109.4,45.83333,
"21051",2,,,,,,,,,,,,,,,0,0,,,,0
"21051",3,,,0,,,,,,0,,0,,,,0,0,,,,231.1667
"21053",5,4.2,11,16.2,74.66666,1637.333,58.16667,308.6667,74.6,6.2,39.2,26.2,0,,0,0,0,35.4,94.6,15.8,
"21053",3,,,,,,,,,0,,0,,,,0,0,,,,118.5
"21053",2,,,,,,,,,,,,,,,0,0,,,,48.6
"21053",1,,,,,,,,19.83333,,,,,,,,,,,,32.66667
"21055",3,,,,,,,,,0,,,,,,0,14.4,,,,76.5
"21055",5,0,0,0,33.83333,337.3333,86.33334,275.3333,0,26,87,23.33333,7.6,,1.4,0,363,0,0,29.2,
"21055",1,,,,,,,,24.5,,,,,,,,,,,,13
"21055",2,,,,,,,,,,,,,,,,0,,,,0
"21057",5,0,0,0,12.4,345.8333,7.6,203.1667,0,0,70.66666,93.16666,7.4,,2.2,,406.3333,,95,12.6,
"21057",3,,,0,,,,,,0,,0,,,,0,0,,,,51.66667
"21057",2,,,,,,,,,,,,,,,,0,0,,,33.66667
"21057",1,,,,,,,,12.5,,,,,,,,,,,,8.166667
"21059",2,,,,,,,,,0,,,,,,0,0,0,,,241.8333
"21059",3,,,0,,,,,0,0,,0,,,,0,0,0,,,1092
"21059",5,127.8333,137.5,153.8,2669.5,6452.833,1790.667,5802.5,1182.2,557.5,1578.5,418.1667,470.6,75,1731.667,405,3870.5,319.5,3575.333,1351.667,
"21059",1,,,,,,,,213.6667,,2.833333,,,,,,,,,,90.16666
"21061",2,,,,,,,,,,,,,,,,0,0,,,25
"21061",1,,,,,,,,16.33333,,,,18.16667,,,,,183.5,,,0
"21061",3,,,0,,,,,0,0,,,,,,0,,,,,48.8
"21061",5,,,,58,9.8,0,172.1667,0,0,14.2,.6,9.2,,5.4,0,49.2,8.2,190.6,4.4,
"21063",3,,,0,,,,,,,,,,,,0,0,,,,45.5
"21063",1,,,,,,,,7.5,,,,,,,,,,,,1.5
"21063",2,,,,,,,,,,,,,,,,0,0,,,10.2
"21063",5,0,0,,9.4,0,0,69.6,4.8,,0,0,0,,0,,112.8333,,13,34,
"21065",1,,,,,,,,22.16667,,,,,,,,,,,,7.666667
"21065",3,,,0,,,,,,0,,0,,,,0,0,,,,100.6667
"21065",5,3.2,7.6,1.6,21.66667,368,43.8,395.3333,8,45.16667,80.66666,28.33333,5.8,,7.2,0,223.1667,1.6,39.2,45.83333,
"21065",2,,,,,,,,,,,,,,,,0,,,,0
"21067",1,,,,,,,,987.8333,,60,,.8,,1,,1586.333,4.5,14.83333,,1499.167
"21067",5,1921,149.8333,281,8959,15084.33,5960.167,21324.33,5227.8,4369,5561.5,2862.667,9759.833,1711.833,9355,1659.167,18843.5,2844,15696,4797.833,
"21067",3,,,,,,,,0,216.1667,0,0,,,0,0,,,0,0,4279
"21067",2,,,,,,,,,0,,,,,,0,0,0,,,1155.333
"21069",1,,,,,,,,36,,3,,,,,,,,,,14.66667
"21069",3,,,,,,,,,0,,0,,,,0,0,0,,,99.66666
"21069",2,,,,,,,,,,,,,,,,0,0,,,96.8
"21069",5,0,0,66.8,111,678,166.1667,492.8333,66.2,29.2,116.6,18.8,58,,19.83333,0,215.5,16.4,93,52.4,
"21071",2,,,,,,,,,,,,,,,0,0,0,,,84.83334
"21071",1,,,,,,,,76.33334,,3,,,,,,11.16667,,,,63.33333
"21071",5,3.6,148.2,51.66667,695.8333,287,695.3333,1508.333,374,307.6667,236.1667,146.3333,424.3333,36.8,146.6,7.8,1210.2,60.33333,708.1667,230.5,
"21071",3,,,55.2,,,,,,0,,43.4,,,,0,,0,,,439.8333
"21073",1,,,,,,,,135.8333,,,,2.833333,,,,,,,,361.3333
"21073",5,0,0,0,323.6,3238.833,333.6667,3003,0,213,876.6667,182.3333,548.5,30,1242.167,195.3333,2091.5,150.5,1985.167,907.8333,
"21073",3,,,183,0,,,,,65.6,,0,,,,0,,,,,915.6667
"21073",2,,,,,,,,,0,,0,,,,0,0,0,,0,11834.67
"21075",2,,,,,,,,,,,,,,,0,0,,,,0
"21075",3,,,0,,,,,0,0,,0,,,,0,,,,,168
"21075",5,17.66667,,0,27.33333,849.8333,97,598.1667,0,32.83333,110,21,26.4,,2.8,,306.1667,0,0,52.16667,
"21075",1,,,,,,,,30.66667,,,,,,,,,,,,6.666667
"21077",3,,,0,,,,,,0,,,,,,0,,,,,80
"21077",5,0,0,,24.6,500,0,183,0,0,15.8,9.2,14.4,,18.8,0,61.8,82.4,123.2,16.4,
"21077",1,,,,,,,,15.16667,,,,17.83333,,,,,,,,1
"21077",2,,,,,,,,,,,,,,,,0,,,,0
"21079",1,,,,,,,,28.33333,,,,,,,,,,,,7.5
"21079",5,0,0,0,343.1667,0,103,198.1667,0,4.8,69.4,9.8,23.8,,17.4,0,215.8333,6.2,41.6,14,
"21079",2,,,,,,,,,,,,,,,0,0,0,,,15
"21079",3,,,,,,,,,0,,0,,,0,0,0,,,,132.8
"21081",1,,,,,,,,44.66667,,4.333333,,,,,,,,,,11.83333
"21081",5,0,,0,144.5,833.5,0,1296.833,83.16666,42.16667,159.3333,48.66667,94.5,,237.5,0,365.5,0,0,81.5,
"21081",2,,,,,,,,,,,,,,,,0,,,,0
"21081",3,,,0,0,,,,,0,,0,,,,0,0,0,,,201.1667
"21083",3,,,38.66667,,,,,,0,,0,,,,0,0,0,,,341.1667
"21083",2,,,,,,,,,0,,,,,,0,0,0,,,210
"21083",1,,,28.83333,,,,,85.33334,,,,,,,,,,,,84.16666
"21083",5,54.2,86.2,0,424.8333,3117.5,468.8333,1564,0,152.8333,296.8333,132.6667,35,2,449,3,355.8,71.83334,541.6667,182,
"21085",2,,,,,,,,,0,,,,,,,0,0,,,60
"21085",3,,,27.2,,,,,,0,,,,,,0,0,,,,245.8333
"21085",5,0,0,0,434.8333,2529.667,420.8333,1013.333,0,39.16667,184.8333,42.33333,0,0,463.6667,0,129.8,42.2,448,97,
"21085",1,,,,,,,,55,,,,,,,,,,,,12.5
"21087",5,0,0,0,6.8,252.1667,21.83333,271.6667,0,12.6,94.8,15.8,6.666667,,1.6,0,0,0,0,42,
"21087",1,,,,,,,,21.83333,,,,,,,,,,,,15.16667
"21087",3,,,0,,,,,,0,,0,,,,0,0,,,,69.66666
"21087",2,,,,,,,,,,,,,,,0,0,0,,,34.16667
"21089",5,0,0,0,329.6,745.3333,25.4,1073.833,141.6667,16.8,593.1667,47.16667,184.8,25,313.5,13.2,803.6,31.5,417.5,228.8,
"21089",1,,,,,,,,48.5,,,,22.33333,,,,,,,,8.166667
"21089",2,,,,,,,,,0,,,,,,0,0,0,,,66.5
"21089",3,,,0,,,,,0,0,,,,,,379.4,0,,,,253.8333
"21091",2,,,,,,,,,,,,,,,,0,,,,0
"21091",5,0,0,0,36,3151.333,0,176.1667,75,14.8,64,17.2,2.2,0,38,,143.8333,0,0,52.4,
