fips,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"30099",0,0,50.8,40.33333,19.66667,127.3333,162.8333,85.36667,187.3333,77.4,8.4,15.83333,0,4.4,0,0,30.83333,122.1667,33.16667,138.1667
"30101",0,0,6.2,29.6,19.6,19.4,187.6667,183.6667,44.5,57.2,6.8,7.8,0,28.6,0,13,62.6,147.4,31,119.8667
"30103",28.6,0,0,5,0,0,13.8,9.4,0,0,0,0,0,0,0,0,0,10.6,0,7.1
"30105",43.6,27.4,31.5,93.66666,73.5,104.6667,321.6667,54.5,48.66667,117.3333,18.33333,99.16666,0,7,300.3333,0,15.6,297,91.33334,246.6667
"30107",63.83333,0,0,1.8,3,5,62.16667,15.93333,0,26,0,0,0,0,65,46.2,7.6,43.2,3.4,59.73333
"30109",0,0,0,1.8,0,0,5.2,3.333333,0,7.2,0,2.2,0,0,0,0,0,21.6,0,8.833333
"30111",230,246,348.6667,3928,3316,5084.333,9391.667,3278.167,1207.333,2730.667,1029.5,3584.167,281,4579.833,3547.5,9609,1407.367,7103.167,3129.667,3573.667
"30999",120.6,651.6,1.8,762.4,53,1402,1789.6,62.4,466.4,426.2,170.4,311.6,8.8,2038.8,96.2,1147.8,29.8,378.8,464.4,30.35
"31000",9746,1317.167,9201.333,45399.67,105675.3,41540.17,108921,40560,23593.5,50167.67,9717.733,35694.67,13057.17,47190,77476.33,107848.5,10895.2,66970.1,25799.83,50436.67
"31001",180.5,0,150.4,726.3333,2943.667,552.1667,1912.333,412.6667,177.1667,363,133.1667,318.1667,27.8,398.6,0,0,190.1667,1172.5,457.6667,691.9
"31003",0,0,0,68.16666,120.6667,252,268.6667,51.5,18,54.8,2.4,3.4,0,0,0,253.1667,28.6,123.6,34.5,42.33333
"31005",0,0,0,1,0,0,4.2,2,0,0,0,0,0,0,0,0,0,0,0,0
"31007",42.6,0,0,0,0,0,0,1.833333,0,0,0,0,0,0,0,0,0,0,0,8
"31009",17.66667,0,0,0,0,4.6,0,5.166667,0,0,0,0,0,0,0,0,0,0,0,26.16667
"31011",142.2,0,0,32.66667,88.5,201.6667,238.1667,89.66667,9.2,66.6,3.8,18,0,0,0,204.1667,0,0,27.6,146
"31013",223.1667,0,0,119.8333,348.6,299.1667,559.6667,52.66667,101.3333,158.5,35.66667,38.6,0,63.33333,0,0,10.4,204.8,150.6667,379.1
"31015",0,0,0,0,21.2,27.83333,66.66666,41.83333,0,37.66667,0,2,0,0,0,58.16667,0,0,1.4,84.33334
"31017",0,0,13,49.83333,45.6,58.16667,180.8333,35.33333,0,10.55,0,6.4,0,14.4,0,0,0,0,12.8,88.4
"31019",285.3333,64.16666,76.66666,1075,3964.333,862.5,3427.833,92,364,607.3334,179.6,217.3333,237.8333,772.6667,44.83333,3443.667,281.1667,2649.333,887.3333,738
"31021",83.16666,0,0,81.5,113.6667,106.1667,201.8333,54.33333,0,77.4,12.8,47,0,12.2,0,167.6667,27.8,82.4,0,174.6667
"31023",60.5,0,0,76.33334,480.6667,80.16666,380.8333,66,8.2,18.8,0,40,0,26.33333,0,0,2.2,13,34.6,182.3333
"31025",17.8,49.2,5,338.8333,449.1667,91.8,699.1667,299.6667,48.83333,195.3333,70.66666,74.16666,4.2,32.2,754.6333,379.2,211,390.6667,114.5,321.1667
"31027",111.2,12.8,39.8,197.5,249.6667,160.1667,265.3333,162.6667,37.66667,116.6,10.4,46.16667,0,48.2,0,236.3333,17.4,108.6,66.5,179.3667
"31029",140.8333,0,0,27.8,43.2,185.6,255.5,22.86667,24.2,45.4,3.4,6.4,0,0,0,79.5,4,38,44.16667,111.3333
"31031",0,0,0,105.8333,50.16667,126.3333,414.1667,17.83333,8.2,73.55,8,50.33333,0,13.4,0,161.8333,14.6,276.2,24,109.6667
"31033",68,24.5,0,104.1667,424.1667,923.3333,906.3333,39.16667,48,152.1667,27.66667,46.66667,2,169.2,0,401.1667,2.4,98.6,91.83334,12.33333
"31035",0,0,0,125,404.3333,154.8333,255.5,200.5,0,0,0,22.5,0,0,260.5,224,9.8,39.6,26.2,338.2
"31037",0,0,0,0,0,299,355.6667,231.1667,26,118.4,16,11,0,156,374.3333,0,17.2,191.4,83.83334,90.16667
"31039",0,0,0,180.6667,794.6667,280,404.1667,141.8333,75.16666,163.2,8.2,41.83333,0,21.5,0,300.8333,13.4,96.8,127.3333,197.3333
"31041",213.1667,0,0,139.6667,468.6667,197.8333,455.8333,95.16666,44.83333,126.2,13.8,66.83334,0,31.8,0,571.8333,17,206.8,66.66666,177.7
"31043",9.8,0,0,393,5469.333,0,846.8333,699.1666,88,658.6667,61.33333,17.2,8.2,337.3333,0,0,69,602,257.5,48
"31045",0,0,17.6,108.3333,26.5,92,652.1667,15.5,55.66667,85,31.5,19.6,0,122.3333,247.4,392.4,21.8,437.4,93.5,436.8667
"31047",0,0,0,265.8333,3972.667,509,1340.667,49,109.6667,295.3333,43.83333,136.6,53,294.3333,814.4,495,41.5,718.3333,204,593.3333
"31049",42.66667,0,0,0,0,26.2,68.66666,31.63333,0,0,0,0,0,6.4,0,13.8,0,51.33333,11.4,70.9
"31051",0,0,0,69.83334,0,47.83333,77.66666,61,8.6,0,0,0,0,0,0,34.2,5.6,17,23,91.16667
"31053",25.6,1.8,0,598.8333,3495.167,889.1667,2589.833,88.5,144,458.1667,107.6667,46.8,3.6,691,0,0,160,1549.667,576.6667,604.6667
"31055",0,0,1456.267,16795.83,25153.33,15106.5,39058.33,10388.17,14157.17,25936.17,4973,17293.83,7824.5,26916.83,19155.63,39255.87,4753.833,23716,8912.333,8755.833
"31057",31.6,0,0,3.4,1.4,34.33333,0,10.33333,0,0,0,6.4,0,0,0,73.5,0,0,1.6,62.56667
"31059",69.33334,0,0,278.8333,160.8333,150.3333,198.1667,120.1667,0,0,0,13,0,.6,0,169.1667,0,0,76.16666,128
"31061",46.83333,0,0,0,0,51.2,105.1667,34.76667,0,51.33333,0,13.6,0,4.4,24,93.26666,0,50.66667,39.83333,28.83333
"31063",9.6,0,0,44,6.8,3.8,107.3333,19.06667,0,9.4,0,0,0,0,171.6,71,0,0,0,50.36667
"31065",128.3333,0,0,68.5,35.5,113.8333,188.6667,61.83333,74.33334,19.4,0,30,0,0,0,161.6667,0,0,29,47.66667
"31067",0,0,0,325.3333,2055,342.5,1297.5,229.1667,102.1667,244.3333,62,22.6,0,261.6667,742.6,1276.2,113.1667,635.3333,302.8333,443.6667
"31069",103.3333,0,0,0,0,0,86,10.16667,0,36,0,0,0,0,84.2,93.85,0,0,1.6,14.66667
"31071",0,0,0,26.66667,87.8,13.8,119,6.933334,0,0,0,0,0,0,92,113.2,0,0,30.83333,64.66667
"31073",29.5,0,0,3.6,3,12.4,18.6,5.833333,0,13.16667,0,3.8,0,0,0,0,0,0,0,17.13333
"31075",49.33333,0,0,0,0,0,24.16667,6,0,0,0,0,0,0,9.333333,0,0,0,5.6,0
"31077",37.6,0,0,24,50.16667,80.16666,51.2,19.73333,0,36.66667,0,0,0,0,0,53,0,12.2,15.2,84.83333
"31079",0,0,17.8,1509,6449.667,1294.833,5030,1116.067,382.5,1431.167,219.1667,734.8333,120,1117,42.83333,3440.333,310.5,2524.333,926.1667,1450.167
"31081",81,0,0,147,446.6667,136.6667,284.5,139.5,112,117.8333,29,36,0,104.5,0,0,29.6,185,99.6,168.8333
"31083",0,0,0,22,22.8,78.83334,124.3333,30.83333,0,48.33333,0,15.96667,0,0,0,57.2,0,0,14.8,124.5
"31085",0,0,0,0,2.6,0,0,3.666667,0,3.6,0,0,0,0,45.6,0,0,0,0,14.66667
"31087",23.2,28.6,0,7.4,66,38.2,57,56.86667,1.2,0,0,0,0,0,0,0,0,10.5,.6,66.83333
"31089",410.6,14,0,90.83334,157.6667,392.5,623.3333,30.33333,51.16667,153.8,18.6,39.66667,0,11.8,0,0,29.4,286,117.3333,86
"31091",0,0,0,3,0,8.8,13.2,3.4,0,4,0,0,0,0,0,36.6,0,0,4.2,13.83333
"31093",5.5,0,0,38.16667,11,79.83334,188,62,11.2,0,0,11.16667,0,5.2,0,64.66666,0,0,52.83333,139
"31095",0,0,0,158.3333,487.1667,200.8333,458.8333,86.66667,72.66666,95.16666,17.83333,32.5,0,5.2,0,0,0,0,74.5,106.5
"31097",0,0,0,90.83334,0,33.8,174.5,27.66667,0,18.83333,0,12.4,0,1.4,0,180.8333,6.4,34.2,35.4,116.8333
"31099",177.6667,0,0,99.5,180.8333,149.5,179.6667,52.66667,22,79.6,7,26.2,0,21.2,0,183.8,40,115.2,39.2,138.8333
"31101",29.2,1,0,132,361.3333,183.6667,679.1667,26.5,56.16667,172.4,16.4,72.2,39.6,72.83334,55.8,0,14.2,326.8,118.8333,259.5
"31103",3.8,0,0,0,0,0,12.4,2.666667,0,0,0,0,0,0,13,0,0,0,1,4.8
"31105",16.2,62,0,39.83333,308.6667,39.4,241.3333,30.06667,0,0,0,24.66667,9.8,80.2,46.4,66,0,147,6.6,114.3333
"31107",0,0,14.6,90.8,166.6,178.1667,368.6667,85,26.33333,16.4,1.4,47.83333,0,7,384.2,456.4,37.33333,119.1667,37.33333,311
"31109",251.6,15,52.8,7868.5,15812.5,4075,16426.83,5997.167,3410,8723,1653.667,7690.667,1857.333,6992,1419.5,17418.17,2311.5,12521.5,5083.833,14459.17
"31111",0,0,0,777.1667,372,220.1667,2562.667,570.2,215.1667,530.1666,184.8333,323.8333,32.8,156.4,17,2153.4,118.1667,1687.667,455.6667,952.6667
"31113",10.4,0,0,1.2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3.8,2.4
"31115",0,0,0,0,0,0,0,1.333333,0,0,0,0,0,0,0,0,0,0,.6,12.2
"31117",0,0,0,0,0,0,0,2,0,0,0,0,0,0,23.2,0,0,0,0,0
"31119",81.2,4.6,107.4,972.8333,4281.667,1629.5,3128.667,156,275.8333,526.5,210.1667,463.6667,92.5,738.8333,1689.667,2821.5,139.6667,1652.833,662.5,703.5
"31121",0,0,0,177.3333,188.5,192,216.5,80.5,23.4,92,11,20,0,0,0,0,13.2,91.4,53,158.6667
"31123",0,0,0,40.4,29.6,128.1667,150.1667,73.33333,7.6,6.2,1.4,0,0,0,196.6,177,0,0,19.5,134.6
"31125",49.33333,0,19.2,0,0,61.2,75.5,16.3,0,21,1.4,4.6,0,2.6,58.4,156.2,11.4,27.6,22.66667,79.2
"31127",13.6,0,0,140.5,502.8,62.16667,300.5,42.83333,23,60.6,7.2,10.4,0,144.6667,0,152.6667,0,0,71.6,77.63333
"31129",18.4,0,0,30.83333,3,110.3333,244.6667,52.16667,40.66667,14,.8,37.16667,0,4.2,0,350,10.8,117.6,60.16667,157.8333
"31131",71.33334,0,0,351,1370.833,154.8333,729.3333,119.3333,120.3333,215,95.66666,0,0,215.6667,440.1667,85.16666,88.66666,536.6667,172.3333,269.6667
"31133",0,0,0,4.833333,101.4,2.4,65.5,22.33333,0,14,0,6,0,0,0,92.5,0,24.33333,35.16667,20
"31135",23.6,0,0,75.66666,17.2,135.6667,92.16666,11.16667,0,21,1.6,13.4,0,0,0,47.66667,0,30.5,3.4,81.13334
"31137",0,0,0,88.33334,471,306.1667,467.5,54.36667,39.4,157.1667,29,0,0,163.1667,0,0,45,273.3333,79.4,309.6667
"31139",47,0,0,166.1667,62,150.3333,244.5,118.3333,41.83333,15.6,0,30.5,0,0,42.33333,254.8333,16.2,115.2,43.83333,133.5333
"31141",147.2,0,622.1667,928.8333,5501.167,553.1667,2006.167,87.83334,187.6667,507.6667,127,216.4,25.6,534.8333,11.2,773.4,133.3333,1153.5,602.3333,369.3333
"31143",9.333333,0,0,38,5.8,140.1667,128.6667,49.66667,0,45.33333,0,35.6,0,4.8,0,38.6,0,0,0,35.5
"31145",93.16666,33.33333,0,187.3333,573.3333,384.8333,914.3333,36.66667,96.16666,182,79.33334,22.2,0,117.8333,0,241.1667,5.6,97.2,144.8333,307.6667
"31147",0,0,0,83,273.3333,155.3333,365.3333,33.83333,39.16667,112.8,15.8,51.6,0,19.66667,0,424.5,5.8,77,64,15.16667
"31149",40.33333,0,0,4.4,11.6,76.33334,10.2,7.1,0,0,0,0,0,0,0,0,0,0,20.5,2.333333
"31151",67.66666,0,0,114.5,2752.5,158.8333,487.8333,168.8333,17,173,26.33333,0,0,189,535.4,372,32,365.6,66.4,28.33333
"31153",0,0,24,3299,2179.167,640,5566,6753.034,730.8333,1982,351.8333,2414.833,828,1393.333,3979.733,2215.167,453.5,3002.167,1337.333,2984.267
"31155",0,0,0,556.5,419.3333,164.8333,583,132,26.8,194.6,10.4,82.5,0,64.4,0,0,106.3333,342.5,76.2,357.6667
"31157",247.8,17.6,41.5,826.3333,1315.333,764.1667,2442.333,185.7667,302.8333,882.8334,151,650.1667,68.16666,402.5,1349.667,2738.333,188.6667,1468.333,523.1667,1288
"31159",281.3333,0,0,297.5,957.6667,205.6667,589.8333,350.1667,48.6,198.1667,27.5,489.1667,0,33,658.5,0,63.16667,462.6667,101.4,14.5
"31161",0,0,0,20.4,33.6,205,286.5,28,57.66667,20.2,.8,6.2,0,0,197.6667,294.6667,2,24.8,53.33333,17.83333
"31163",29.6,0,0,7.8,13.2,66.6,89.33334,33.6,0,35.16667,0,2.8,0,0,0,6.6,3.2,24.8,74.66666,20
"31165",0,0,0,0,0,0,18,2,0,0,0,0,0,0,47.2,0,10.5,0,0,0
"31167",30,15.4,0,32,0,70.4,72.16666,49.43333,0,31.66667,0,16.8,0,39.2,0,0,0,0,22.16667,109.6667
"31169",26.6,2.2,0,64.83334,549.3333,186.5,242.1667,69.33333,18.6,47.4,7.6,13,0,2.2,200,265.4,0,0,45.16667,173.8333
"31171",0,0,0,29.2,0,0,36.6,5.5,0,0,0,0,0,0,26.6,0,0,33,0,23.3
"31173",44.16667,0,0,55.66667,230.1667,62.6,175,18.66667,16.6,5.6,5.2,26.33333,0,0,96.4,180.5,2.6,10,69,645.6667
"31175",0,0,0,54.2,15.2,93,184.6667,18.5,0,70.4,4.6,0,0,0,0,68.83334,0,0,12.6,155
"31177",0,0,0,838.3333,1031,205.1667,918.3333,70.36667,378.5,195.3333,29.83333,70.6,94.6,594.3333,514.2,0,42,412.8,102.6667,49.66667
"31179",112.3333,0,0,175,835.3333,182,367.3333,149.6667,49.2,161.5,57.16667,18.2,0,70.8,0,279.8333,26.8,396.4,91.4,193.3333
"31181",0,0,0,28,15.2,226.5,105.5,18.33333,49.5,47,0,0,0,0,0,144.8333,14,32.2,31.4,115.8333
"31183",115,0,0,0,0,0,6.4,7.566667,0,0,0,0,0,0,0,0,0,6.4,0,3.8
"31185",0,0,0,251.8333,1158.667,0,1037.833,41.33333,134.8333,312.1667,26.33333,49.66667,0,156.2,430.1,198.6,64.2,750.2,447.5,366
"31999",74.8,6.6,115.2,1435.2,123.4,2110,850.8,0,146.4,667.2,349.6,1165.8,196.8,1383.8,312.6,269.2,45.2,251.8,214.8,13.75
"32000",2157,9689.5,5429.667,104443.8,44403,35226.33,119947.1,42002.63,17397.43,35944,22388.17,41784.33,9219.833,72744,49096.57,78821,28465.8,280464.2,24308.5,57226.17
"32001",222.2,14.2,93.33334,601.1667,530.8333,186.5,1099.667,285.8333,114,155.6667,116.6667,73.2,1.4,929.8333,6,220.7,360.1667,598.1667,149.3333,737.1333
"32003",183.1667,426.6667,3541.333,77951.84,21993.5,20197.5,84442.13,29193.5,12578.63,26414.5,16807.67,28405.33,6468.333,52873.5,3116.333,47381.17,17624,224500.7,16790.33,28425.63
"32005",0,0,69.36667,1724.167,1712.667,230.3333,1880.667,166.5,229,353.1667,374.3333,587,64,587.5,30.2,876.6,667.6667,8911.333,367.3333,947.0667
"32007",271.5,1279.667,116.8333,1088.5,156.3333,586.5,2015.333,506.3333,193.6667,374,185.3333,333.9333,26.6,578.5,12.8,1020.233,350.6667,5980,399.5,1341.833
"32009",0,44.4,0,0,0,0,2.6,6.5,0,0,0,0,0,0,0,0,0,4,0,0
"32011",16.4,1195.5,0,1.6,0,0,33.33333,5.2,0,0,0,0,0,0,0,0,0,31.4,4.6,4.333333
"32013",232.5,1434.833,30.4,266.8333,312.6667,33,852.3333,277.8333,90.33334,78.33334,52,0,0,204.8333,0,25.16667,109,1056.333,124.1667,380.8667
"32015",24.66667,525.8333,0,0,0,0,239.8333,72.83333,0,10.2,3,2.6,0,5.8,0,27.33333,9.4,83.2,8.6,81.83334
"32017",0,0,0,9.2,7,0,175.8333,15.41667,5.8,25.8,5.6,73.8,0,8.8,0,8.4,0,0,4.2,37.46667
"32019",519,145.5,68.66666,1063.167,2099.667,572,1590.5,226.6667,27.5,112.3333,109.8333,94,10.2,749.6667,3.4,136.2,559.3333,486.5,328.3333,584.5333
"32021",0,0,0,25.5,5,2,117.6667,11.5,0,0,0,17.8,0,0,0,53.66667,0,0,6,50.66667
"32023",160,935.6667,45.4,763.1667,209.3333,107.3333,1093.833,103.3667,118.1667,131.8333,122.3333,1637.167,3.333333,562.1667,8.6,102,584.8333,1320.667,171,121.7667
"32027",34.83333,140.1667,0,22.4,16,0,171.6667,29.33333,8.8,12.8,12.2,5.6,0,0,0,22.33333,0,0,12.8,146.5667
"32029",0,32.4,0,25.6,198.6,1.8,60,34.8,0,0,0,8.2,0,7.4,0,1.2,54,102.4,86.5,0
"32031",191.5,354.6667,591.3333,17415,13595,10702,21829,6637.6,3305.5,6513.333,3969,8142.833,2281.667,11912,1141.667,17798.5,6390.633,34160.5,4780,8108.933
"32033",56.83333,248.5,0,125.2,24,49.83333,399.1667,25.5,22.66667,61.5,35.66667,18.2,0,43,0,95.16666,75,435.8,36.66667,449.8
"32510",0,0,0,0,3449.5,553.5,3625.667,113.3333,303.5,1224.667,471,963.5,58.66667,1307.5,49.83333,2115.667,1346.5,2386.833,859,1624.533
"32999",28.2,81.8,0,1096,3.2,1804.2,33.6,53.4,267.8,418.8,43.4,960,287.4,2212.8,47.4,157.6,85.6,19.2,159.2,9
"33000",2024.333,495.3333,2905.833,29037,87478.5,26745.5,96682.33,18066.33,13085.97,27221.5,7909.833,26184.37,6931.333,23966.5,22977.17,71841,11135.2,50349.12,19217.53,30499.5
"33001",75.16666,17.16667,112.3333,870.6667,3889.333,518.3333,5234.767,685.6667,267,578.3333,259.3333,630.5,175.5,840,1847.667,2913.333,603.3333,3028.833,911.8333,1412.167
"33003",105.8,20.8,71.66666,1173.5,1236.167,313.5,3926.333,319.3333,330.5,411.8333,311,469.3333,178.6667,385.8333,332.6667,2310.5,837.75,4247.667,405.5,502.3333
"33005",0,0,0,1758.167,5986.833,1007.5,5314.667,166.1667,445.6667,1866.833,315.8333,650.1666,417.5,993.6667,3015.667,3519.667,452.6667,2432.333,1265.333,206.1667
"33007",188,14,91.16666,494.3333,1966,210.3333,2148,529.5,73.33334,293.1667,116.1667,128.5,0,36.6,38.83333,2073.667,651,1834.25,302,1271
"33009",191.3333,34.66667,145.5333,1876.567,5978.667,928.5,7339.967,822.3333,1070.433,873.1666,572.6667,1790.667,481.3333,858.5,8152,8718.167,1270.667,4782.833,1311.667,1823.667
"33011",222.1667,51.33333,418,7953.5,35188.67,8100.167,28303.17,5311.667,5561.9,10948.3,2823.333,9826.667,2112,8400.167,13564.47,22783,1925.833,13890.33,6331.833,6986.667
"33013",330.6667,209.1667,423.5,3268.667,7655.5,3347,9794.333,1566.333,801.1333,4026.167,893.1667,2814.833,419.3333,1643,5609.5,9206.667,1738.867,4387,2653.333,9196
"33015",264.6667,61.16667,1184.167,6894.833,15473.17,6318.167,25500.53,5396.233,2817.167,5557.333,1873.333,6691.833,2367,6390.667,9568,12100.33,2730.333,11650.9,3865.833,4740.5
"33017",196.6,21.2,0,1581.167,6223.5,1540.833,6285.367,276.2,1175.5,1687,404,1363.5,460,1438.667,486.8333,5300,525.8333,3192,1408.667,1767.667
"33019",0,0,72.33334,620,3600.167,284,2245.5,227.3333,114.6667,407.5,155.8333,249,50.4,260,327.6667,1446.833,104.6667,560.1667,307,418.4333
"33999",7.6,0,10.4,330.2,284.8,4272.8,440.8,28,210,583.6,90.2,1189.8,0,346.2,65.2,323.8,53.2,111.8,286.4,1
"34000",9735,1630.667,16948.63,160930.3,365061.6,233266.8,461013,200642.4,111191.6,200874.7,56849.27,266114.5,62869.67,253101.2,318892.7,460161.2,48240.97,266292.3,115354.3,213279.2
"34001",0,0,1124.8,6098.467,4522.667,2574,15027.33,3380.6,1327.5,2311.833,1688.333,4661.667,654.8333,4097,721.8333,14015.83,1785.5,55397.67,3094.667,7970
"34003",320.8333,29,966.8333,16115.67,48588,42482.5,55652.67,18201.17,16058.83,19409.83,7213,30003.33,13850.33,30936.5,6047,53274.67,5673.667,26421.17,13574.83,14071.8
"34005",0,0,876,7525.267,19856.5,11320.33,28015.33,7197.4,3410.467,15026.17,3565.5,10723,1580.667,11089,1413.5,22645.5,2052,12030,5756.833,9947.6
"34007",185.6,62.2,429.6667,9345.833,17915.27,11075.5,24932.83,10347.33,3711.833,7344.667,2774.5,13361.17,1598.833,13910.17,10368.9,30623.67,2523.667,12049,6621.167,9623.833
"34009",182.8,25.8,49,2454.5,922.3333,302.8,6714,522.6667,434.1667,1071.5,937,1052.167,79.4,451.2,214.6,3832.4,1715.667,8352.333,1349.833,3985.7
"34011",1694.667,167.4,199.3333,2489.4,10420,1012.6,7866,983.3333,959,1310.167,539,1155.6,618.8,1394.833,5758,7881.5,452.6667,2807,1366.833,4791.933
"34013",14.2,0,655.8333,10634.2,29065,16183.33,29375,32783,9896.333,21303.33,6125.333,22420.5,4922.167,22612.4,17036.93,50789.77,2929.333,16958.83,12130.13,23665.67
"34015",709.8,50.2,200.1667,6006.133,10401.83,7545.833,16118.67,3454.333,1166.2,1912.5,928.3333,3762.967,165,5160.167,522.8333,9731.667,1062.667,6833.5,2818.167,4155.367
"34017",0,0,112.2,4532.2,16413,0,22901.83,32361.93,8681.5,29148.67,3858.5,10938.5,2900.833,14934.83,2687.5,21617.33,969.1667,10682.33,5321.1,11370.53
"34019",0,0,208.5,3328.667,3524.667,1867.833,6480.333,1106.333,1001,2076.667,318.1667,4765,1308,1136.2,3930.833,6224.5,992.3333,2499.833,1400.833,2780.3
"34021",52,5.6,682.1667,5685.267,9806.833,6012.667,19987.83,5782.167,6621.667,12021.5,2322.5,18059.67,2429.167,11074,15593.23,25242.33,2374.6,10693.33,6221.9,40676.67
"34023",214.6,40,1200.167,13080.07,49884.33,32025.67,42137.17,23486,13008.3,20228,4570.333,36672.33,6001,35436.67,21479.47,31757.73,2883,17684.67,10734.33,12417.7
"34025",1100.2,29.2,1348.333,14371.1,10488.67,8521.667,37332.67,7949.667,9039.8,11034.33,3673.167,19859.83,1380.333,11648.33,4846.833,31947.6,5670.967,19402.17,8533.666,17087.73
"34027",295.6667,203.1667,707,11920.33,28872.92,20292.83,30387.67,10727.17,11538.33,21563.5,5541.667,27208.17,9150.833,21465.5,4483.833,24421.5,2975.667,14336.33,8407.367,9508.533
"34029",144.8333,107.5,1636.167,8219.667,6121.667,3320.333,26202.83,3979.733,1526.167,4067.333,2247,5566,209.5,3628.333,2101.833,25159.33,4983.833,11435.17,4568.833,9296.534
"34031",71.6,160,0,8577.233,26307.5,10292.67,24052.5,1319.167,2752.167,6306,2125.333,7333,3661.167,11862,14304.33,22486,1093.5,8356.333,5370.5,7831.833
"34033",356.4,0,2417.2,1123.833,3334.167,371.8333,2282.167,822.5,153,520,196.1667,355.9,60.8,761.4,1305.8,3112,180,1448.833,404.3333,232.5
"34035",0,0,345.1,6331.5,19852.17,11441.67,19886.33,4875.833,11045.33,10032.33,1735.333,15324.17,7113.833,14435.5,3625.867,16362.27,2499.667,8636.667,4198.333,4531.533
"34037",76.66666,60.5,130.2,2343.833,2046.833,1212,5314,1154,533,949.1667,333.8333,2173.833,939.3333,1311.5,4601.267,5767,1539.167,2981.667,1385.5,2120.8
"34039",42.16667,0,1780.333,10714.83,39316.33,13226.17,27047.5,14092.17,4602.5,8343,3210.667,16031.67,2028.833,14849,1868.833,25398.33,1850.5,11506,8145.167,10696.8
"34041",209.8333,106.1667,213.4,1601.333,6468.833,735.3333,6339.333,1705.833,435.8333,663.8333,234,913.8333,338.1667,1479,616.1667,4576.333,469.6667,2385,1056.667,1730.867
"34999",96.2,48.4,10,5233.4,1337.2,5566,6840.4,1006,2748.4,4054.4,1300.4,10061.4,245,12980.4,1295,2295.4,895.6,3148.4,2436,14
"35000",12118,15058.5,5953.833,50007.5,38287.5,22501.67,92231,23363,17146.33,22529.67,10723.67,41360.17,5416.167,44271.8,75043.83,96034.17,17699.17,74430,21254.33,54819.67
"35001",181.8333,127.6667,820.4333,21644.5,17350.17,12866.17,37460.33,9272.167,9343.533,11720,4903,27329.33,3932.5,24887,2742,34262.17,5926,28857.33,8937.3,16155.83
"35003",19.66667,0,0,4.4,0,0,42.33333,24.3,1.2,0,3.2,1.4,0,0,0,15.4,0,0,32,155.5
"35005",1549.167,492,76.5,953.2333,1601,760,2496.5,823,263.3333,547,209.3333,503.6667,47.2,417,1512.667,2721.333,179.3333,2503.167,561.8333,1011.833
"35006",21,33.6,33.4,219.8667,323.5,158,950.6667,44.36667,53.46667,74.66666,29,9.6,.8,338.1333,0,179.3333,1091.4,523,79.7,1088
"35007",57.83333,146,87.66667,319.1667,244.3333,44.83333,703.8333,90.83333,43.66667,143.5,63.33333,134.3333,46.2,94.2,4.8,65.4,44.16667,1070,439.6667,353.1667
"35009",0,0,83.16666,824.8333,354.8333,375.5,2400.833,444.3333,341.8333,529.6667,144.3333,49.83333,0,350.8,1.2,454.4333,163.8333,1616,428,995
"35011",5.833333,0,10.6,47,0,0,63.5,8.166667,11,4.4,0,0,0,0,0,42.83333,0,0,6,55.66667
"35013",790.6,7.6,273.8333,3603.5,3241.667,1106.833,6668,1461,1037,1429.167,715.8333,2495.667,75.16666,2729.467,1198.333,8159,1042.733,5060.833,1238.333,5267
"35015",390.1667,2602,233.4667,1131,840.3333,448.5,2202.167,850.9,279.1667,567.3333,371.3333,413.3333,87,1287.167,126.8333,2145.667,226.1667,1715,828.6666,871.6667
"35017",9.4,112.4,55.76667,662.1667,203,170,1184.167,99.76667,144.8333,199.9167,84.66666,89.8,20.8,434.1667,11.2,299,56.16667,1135.333,194.2,528.3333
"35019",8.6,0,10.6,87.6,0,.8,238.1667,23.2,7.4,0,0,4.5,0,0,0,70.5,2.8,272.1667,20,123.3333
"35021",1.2,0,0,1,0,0,10.5,7,0,0,0,0,0,0,0,0,0,0,0,48.93333
"35023",77.2,0,0,10.6,0,0,200.1667,17.1,2.6,0,0,20,0,0,0,126.8333,0,38.8,5,181.5
"35025",396.3333,4599.333,244,1647.667,348.1667,977,2625.5,878.8333,267,585.3333,337,345.2,72.8,1188.5,2061.833,35.5,267.6667,1555.167,779.3333,755
"35027",63,0,48.6,577.2333,129,60.2,1134.667,140.6667,90.83334,168.1667,178.3333,199.8333,0,46.2,2.4,123.4,573.3,974.6667,147.3333,461.8333
"35028",0,0,65.4,293.1667,0,96.6,476.1667,65.56667,129.6667,382.1667,137.6667,1397.333,0,2428,43.16667,910.8333,137.1333,486.6,277,432.3333
"35029",0,0,0,285,1176.5,59.33333,1116,110.3667,26.83333,124.5,58.5,100.1667,6.333333,42.16667,139,0,34.8,452.4,130.8333,557.5
"35031",0,413,214.5333,612.6667,613.6667,696.1667,3525.167,405.4667,195.1667,332,274.3333,192.4333,13.4,344.1667,2302.467,3659.133,34.6,2467,570.5,2073.333
"35033",33.16667,0,0,20,0,0,58.5,20,0,1.4,0,0,0,1.2,0,0,14.66667,20.2,10,53.83333
